"FAC_NAME","FAC_ADDRESS_ONE","LATITUDE","LONGITUDE","COUNTY","CENS_TRACT","FAC_CITY","OSHPD_ID"
"LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON BROADWAY","1032 BROADWAY","32.80773","-116.94658","San Diego","6073016502","EL CAJON","306374562"
"ANDERSON VALLEY HEALTH CENTER, INC","13500 AIRPORT RD","39.01238","-123.37939","Mendocino","6045011200","BOONVILLE","306232313"
"SHASTA COMMUNITY HEALTH CENTER","1035 PLACER ST","40.58333","-122.38601","Shasta","6089010100","REDDING","306454008"
"CONFIDENCE PREGNANCY CENTER","780 E ROMIE LN","36.65866","-121.63975","Monterey","6053014500","SALINAS","306274049"
"FLORENCE MEDICAL CLINIC","1039 W FLORENCE AVE","33.9748826","-118.2933268","Los Angeles","6037237401","LOS ANGELES","306197675"
"BELL GARDENS FAMILY MEDICAL CENTER","6501 GARFIELD AVE","33.97292","-118.14756","Los Angeles","6037533902","BELL GARDENS","306194613"
"OBRIA MEDICAL CLINICS OF SOUTHERN CALIFORNIA, INC.","261 E WILLOW ST","33.8056763","-118.1902819","Los Angeles","6037572202","LONG BEACH","306197386"
"USC-EISNER FAMILY MEDICINE CENTER AT CALIFORNIA HOSPITAL","1400 S GRAND AVE","34.03692","-118.26551","Los Angeles","6037224010","LOS ANGELES","306197559"
"JEFFREY GOODMAN SPECIAL CARE CLINIC","1625 SCHRADER BLVD","34.10026","-118.33249","Los Angeles","6037190700","LOS ANGELES","306194433"
"RCMS DENTAL","175 MAIN ST","38.90861","-123.69239","Mendocino","6045011102","POINT ARENA","306234035"
"POINT ARENA COMMUNITY HEALTH CENTER","30 MILL ST","38.90847","-123.6916","Mendocino","6045011102","POINT ARENA","306234032"
"AXIS COMMUNITY HEALTH","6666 OWENS DR","37.69852","-121.910061","Alameda","6001450603","PLEASANTON","306014248"
"INDIAN HEALTH CENTER OF SANTA CLARA VALLEY","455 OCONNOR DR","37.32612","-121.9399","Santa Clara","6085502001","SAN JOSE","306434234"
"REALOPTIONS","12 N WHITE RD","37.3662033","-121.8283379","Santa Clara","6085503902","SAN JOSE","306434230"
"CONEJO VALLEY WOMENS RESOURCE CENTER","80 E HILLCREST DR","34.18099","-118.8748","Ventura","6111007000","THOUSAND OAKS","306564156"
"APPLE TREE DENTAL, SONRISAS CENTER","210 SAN MATEO RD","37.46807","-122.42944","San Mateo","6081613501","HALF MOON BAY","306414071"
"PLANNED PARENTHOOD","29 BAYWOOD AVE","37.5645669","-122.328693","San Mateo","6081606400","SAN MATEO","306414133"
"ST. PAULS PACE","630 L ST","32.6162532","-117.0852857","San Diego","6073013103","CHULA VISTA","306374477"
"IBARRA FAMILY HEALTH CENTER","4874 POLK AVE","32.75136","-117.08956","San Diego","6073002707","SAN DIEGO","306374535"
"FAMILY HEALTHCARE NETWORK","401 E SCHOOL AVE","36.33286","-119.28844","Tulare","6107001200","VISALIA","306544096"
"HEALTHY SMILES MOBILE DENTAL FOUNDATION","1275 W SHAW AVE","36.80825","-119.81463","Fresno","6019004602","FRESNO","306105038"
"FAMILY HEALTH ON COMMERCIAL","2325 COMMERCIAL ST","32.70518","-117.143","San Diego","6073004900","SAN DIEGO","306374539"
"OAK PARK FAMILY HEALTH CENTER","5160 FEDERAL BLVD","32.72148","-117.08354","San Diego","6073002712","SAN DIEGO","306374558"
"CHULA VISTA FAMILY COUNSELING CENTER","248 LANDIS AVE","32.64275","-117.08163","San Diego","6073012302","CHULA VISTA","306374556"
"EL CAJON FAMILY HEALTH CENTER","525 E. MAIN ST","32.79492","-116.95597","San Diego","6073015802","EL CAJON","306374559"
"RICE FAMILY HEALTH CENTER","352 L ST","32.61997","-117.07394","San Diego","6073013102","CHULA VISTA","306374493"
"CARENET PREGNANCY CENTER OF PARADISE","6585 CLARK RD","39.77559","-121.59266","Butte","6007001800","PARADISE","306044177"
"BIRTH CHOICE OF SAN MARCOS","277 S RANCHO SANTA FE RD","33.14357","-117.2015","San Diego","6073020029","SAN MARCOS","306374566"
"HEALTH CARE INTEGRATED SERVICES","2600 N CENTRAL AVE","33.91522","-118.25436","Los Angeles","6037541200","COMPTON","306198060"
"LAS PALMAS HEALTH CENTER","1010 W LAS PALMAS AVE","37.46665","-121.14234","Stanislaus","6099003202","PATTERSON","306504100"
"KINGS WINERY MEDICAL CLINIC","4929 E KINGS CANYON RD","36.73603","-119.73071","Fresno","6019002903","FRESNO","306104048"
"GOLDEN VALLEY HEALTH CENTER","301 HOWARD RD","37.54476","-121.19809","Stanislaus","6099003300","WESTLEY","306504033"
"AMPLA HEALTH YUBA CITY MEDICAL","1000 SUTTER ST","39.1444","-121.61373","Sutter","6101050101","YUBA CITY","306514041"
"EL PROYECTO DEL BARRIO - MOBILE UNIT","150 N AZUSA AVE","34.12384","-117.90756","Los Angeles","6037404301","AZUSA","306197121"
"EISNER PEDIATRIC AND FAMILY MEDICAL CENTER - VAN NUYS","6618 VAN NUYS BLVD","34.19123","-118.44871","Los Angeles","6037128102","VAN NUYS","306198275"
"EISNER PEDIATRIC AND FAMILY MEDICAL CENTER - SHERMAN OAKS","15477 VENTURA BLVD","34.15467","-118.47116","Los Angeles","6037141400","SHERMAN OAKS","306198274"
"ALL FOR HEALTH, HEALTH FOR ALL, INC,.","800 S CENTRAL AVE","34.13653","-118.25782","Los Angeles","6037302401","GLENDALE","306198067"
"MEDICAL CLINIC AT BAYVIEW","2238 BAYVIEW HEIGHTS DR","35.31045","-120.833091","San Luis Obispo","6079010707","LOS OSOS","306404094"
"MEDICAL CLINIC AT PEACH","1250 PEACH ST","35.28652","-120.65992","San Luis Obispo","6079011101","SAN LUIS OBISPO","306404093"
"ORCUTT WALK-IN HEALTH CENTER","1102 E CLARK AVE","34.865","-120.41853","Santa Barbara","6083002005","SANTA MARIA","306424106"
"LIFE CENTERS OF VENTURA COUNTY","600 N A ST","34.20821","-119.17845","Ventura","6111003300","OXNARD","306564258"
"ORCUTT FAMILY HEALTH CENTER","5075 S BRADLEY RD","34.86402","-120.41881","Santa Barbara","6083002005","SANTA MARIA","306424108"
"CLINICAS DEL CAMINO REAL, INC. - MOORPARK","4279 TIERRA REJADA RD","34.2691361","-118.8990661","Ventura","6111007607","MOORPARK","306564230"
"ALL FOR HEALTH, HEALTH FOR ALL, INC.","5855 CAPISTRANO AVE","35.49024","-120.66408","San Luis Obispo","6079012502","ATASCADERO","306404100"
"CHAPCARE - LINCOLN","2055 LINCOLN AVE","34.181036","-118.159705","Los Angeles","6037460900","PASADENA","306198092"
"PREGNANCY RESOURCE CENTER","416 AVENIDA DE LA ESTRELLA","33.42991","-117.61441","Orange","6059042108","SAN CLEMENTE","306304556"
"BENEVOLENCE HEALTH CENTER","934 ATLANTIC AVE","33.77841","-118.18502","Los Angeles","6037576301","LONG BEACH","306198284"
"WESLEY HEALTH CENTERS (HACIENDA HEIGHTS)","15898 E GALE AVE","34.01001","-117.96032","Los Angeles","6037408630","HACIENDA HEIGHTS","306198296"
"PLANNED PARENTHOOD LOS ANGELES WEST HOLLYWOOD CENTER","825 N SAN VINCENT BLVD","34.08715","-118.37839","Los Angeles","6037700400","WEST HOLLYWOOD","306198096"
"ALL FOR HEALTH, HEALTH FOR ALL, INC","8134 FOOTHILL BLVD","34.25965","-118.31066","Los Angeles","6037103400","SUNLAND","306197953"
"WELLNESS CENTER AT JEFFERSON HIGH SCHOOL","3410 HOOPER AVE","34.012756","-118.2521424","Los Angeles","6037228210","LOS ANGELES","306197842"
"ALL FOR HEALTH, HEALTH FOR ALL, INC","1030 S GLENDALE AVE","34.13375","-118.25192","Los Angeles","6037302504","GLENDALE","306197954"
"AHF HEALTHCARE CENTER-VALLEY","4835 VAN NUYS BLVD","34.15864","-118.44874","Los Angeles","6037128910","SHERMAN OAKS","306196135"
"SOS-EL SOL WELLNESS CENTER","1014 N. BROADWAY","33.75358","-117.86972","Orange","6059075003","SANTA ANA","306304571"
